MODE,LE,SB,PE,HFW,PS,DWELL,SNR,CNR,FP
HR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.08324194836027739,0.29318106438474106,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-001\4um-HFW__1us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.06137706805990726,0.3126102696902539,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-002\4um-HFW__1us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.06652426794137545,0.29444750095222166,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-003\4um-HFW__1us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.07401340068932286,0.30274435831723595,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-004\4um-HFW__1us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.04961206794117892,0.30404761734523544,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-005\4um-HFW__1us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,-0.028002263355769073,0.2273290668424218,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-001\4um-HFW__3us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,-0.07117918542324539,0.21730226111748016,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-002\4um-HFW__3us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,0.0369372891393224,0.21955265405561555,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-003\4um-HFW__3us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,-0.05901247006812663,0.24303353603575742,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-004\4um-HFW__3us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,-0.04027843501351305,0.24341679019157467,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-005\4um-HFW__3us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.30437207134174893,0.17340401695600696,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-001\4um-HFW__5us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.2580572140377,0.22906702971456794,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-002\4um-HFW__5us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.2970684809155518,0.24430718507512658,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-003\4um-HFW__5us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.3226582109423144,0.23763872105562125,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-004\4um-HFW__5us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.28663197248696065,0.1484366105149952,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-005\4um-HFW__5us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.5008567577894982,0.2536601898521934,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-001\4um-HFW__10us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.4349189665088663,0.18650349630187965,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-002\4um-HFW__10us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.5033399930844684,0.2413987687283498,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-003\4um-HFW__10us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.49768646702998515,0.22659690264917115,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-004\4um-HFW__10us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.48868981415119855,0.25876477094908984,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-005\4um-HFW__10us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.9349705703419895,0.2709273379542537,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-001\4um-HFW__20us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.8275373998229781,0.26585162287195485,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-002\4um-HFW__20us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.9612990112923806,0.25193640569484055,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-003\4um-HFW__20us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.8919406205380075,0.30147017141391147,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-004\4um-HFW__20us.tif
HR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.9143872949574595,0.28377135304366113,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__0V-SB\field-005\4um-HFW__20us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.028486998595700416,0.32516522021123867,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-001\4um-HFW__1us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.06674906671906929,0.31649671178629,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-002\4um-HFW__1us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.09711521617603976,0.33010899594132237,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-003\4um-HFW__1us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.06682554491772515,0.3079480054211416,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-004\4um-HFW__1us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.06055589293376596,0.310646016595953,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-005\4um-HFW__1us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,-0.009829859079174962,0.24631557644987706,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-001\4um-HFW__3us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,-0.02117825885528757,0.24568068434927265,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-002\4um-HFW__3us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,0.07101224998848224,0.2359991292165935,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-003\4um-HFW__3us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,0.028162472623052364,0.23695563124810518,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-004\4um-HFW__3us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,-0.06862707380501301,0.25684400388024087,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-005\4um-HFW__3us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,5.0,0.4667114300652058,0.25896960100538696,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-001\4um-HFW__5us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,5.0,0.306056760689854,0.24346099134356508,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-002\4um-HFW__5us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,5.0,0.35403871027897643,0.20947236095194705,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-003\4um-HFW__5us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,5.0,0.24125645659907122,0.2508110310531859,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-004\4um-HFW__5us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,5.0,0.23227880446412216,0.2570233208027994,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-005\4um-HFW__5us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,10.0,0.7523988810199941,0.2422088229352208,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-001\4um-HFW__10us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,10.0,0.4850539842870016,0.2654449316663749,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-002\4um-HFW__10us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,10.0,0.5606414264358546,0.17782839911092965,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-003\4um-HFW__10us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,10.0,0.365532478149001,0.26071546072367335,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-004\4um-HFW__10us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,10.0,0.34780699822561123,0.2836703509505005,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-005\4um-HFW__10us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,20.0,1.3136326715520628,0.2787637633992223,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-001\4um-HFW__20us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,20.0,0.9331598898717482,0.22274668860131464,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-002\4um-HFW__20us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,20.0,1.044294054829613,0.25365799167972164,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-003\4um-HFW__20us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,20.0,0.7032736142730722,0.2165556996986617,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-004\4um-HFW__20us.tif
HR,1500.0,100.0,1600.0,4.0,0.001953125,20.0,0.6588270913157381,0.2660147086670319,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__100V-SB\field-005\4um-HFW__20us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,1.0,-0.06290888577068565,0.34499799938247744,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-001\4um-HFW__1us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,1.0,-0.061829781023716786,0.34000474018256327,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-002\4um-HFW__1us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,1.0,-0.061653546943936266,0.31937928522024056,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-003\4um-HFW__1us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,1.0,-0.08028380223798319,0.3301020833483183,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-004\4um-HFW__1us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,1.0,-0.0772043388945817,0.3247402983155429,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-005\4um-HFW__1us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,3.0,0.08682571364595862,0.2636579169034259,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-001\4um-HFW__3us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,3.0,0.11427339865956751,0.2743565936894347,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-002\4um-HFW__3us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,3.0,0.06030865778588352,0.259032380007135,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-003\4um-HFW__3us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,3.0,0.060640735213704715,0.2844174982797276,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-004\4um-HFW__3us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,3.0,0.14068050194469417,0.2863504787730926,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-005\4um-HFW__3us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,5.0,0.4970042393836698,0.2472465741808916,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-001\4um-HFW__5us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,5.0,0.5359168930388073,0.2891305919497553,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-002\4um-HFW__5us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,5.0,0.5051501493227412,0.2885590793216936,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-003\4um-HFW__5us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,5.0,0.46790766200446193,0.29116427064892897,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-004\4um-HFW__5us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,5.0,0.5224922313242589,0.25211820297333115,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-005\4um-HFW__5us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,10.0,0.8403473271504123,0.24129709367825083,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-001\4um-HFW__10us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,10.0,0.9166984839798579,0.25720061635833175,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-002\4um-HFW__10us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,10.0,0.8567432450777109,0.3126125351797108,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-003\4um-HFW__10us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,10.0,0.7837993071424859,0.2897790247754563,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-004\4um-HFW__10us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,10.0,0.8937446047422704,0.2630673202334346,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-005\4um-HFW__10us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,20.0,1.596901860546702,0.2805096192093871,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-001\4um-HFW__20us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,20.0,1.6653450364072324,0.2872841197487355,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-002\4um-HFW__20us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,20.0,1.4812739815444582,0.29642664622155196,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-003\4um-HFW__20us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,20.0,1.3979003164730746,0.2969133565535667,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-004\4um-HFW__20us.tif
HR,1500.0,200.0,1700.0,4.0,0.001953125,20.0,1.630836456311043,0.22081874499113516,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__200V-SB\field-005\4um-HFW__20us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,1.0,-0.00923402320446976,0.27535526191430804,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-001\4um-HFW__1us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,1.0,-0.026209637587076503,0.3250495214931767,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-002\4um-HFW__1us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,1.0,-0.07973545853429652,0.3100776420333842,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-003\4um-HFW__1us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,1.0,-0.04401754614178953,0.33769463312802056,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-004\4um-HFW__1us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,1.0,-0.0030284721843684996,0.32392109350073267,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-005\4um-HFW__1us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,3.0,0.27869216926841045,0.17269969871187787,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-001\4um-HFW__3us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,3.0,0.14242499378715667,0.2430152361174846,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-002\4um-HFW__3us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,3.0,0.2425214572435839,0.26879967230919577,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-003\4um-HFW__3us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,3.0,0.4605411179023359,0.27282397214564974,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-004\4um-HFW__3us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,3.0,0.2328349539733723,0.2689287056254902,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-005\4um-HFW__3us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,5.0,0.8931063941873963,0.2571061719233479,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-001\4um-HFW__5us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,5.0,0.7224710883768628,0.21678852651946784,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-002\4um-HFW__5us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,5.0,0.7137414391596728,0.2568763491926162,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-003\4um-HFW__5us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,5.0,1.1105044262960517,0.3140776564518397,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-004\4um-HFW__5us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,5.0,0.8910376307405262,0.3160897342875228,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-005\4um-HFW__5us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,10.0,1.4540674678148764,0.20109566512089097,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-001\4um-HFW__10us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,10.0,1.1131232027142064,0.22573779939092933,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-002\4um-HFW__10us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,10.0,1.1233113671485417,0.24187465499030217,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-003\4um-HFW__10us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,10.0,1.814291273594289,0.29398426105883924,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-004\4um-HFW__10us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,10.0,1.5200945807087838,0.3178792394723174,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-005\4um-HFW__10us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,20.0,2.6889794857813145,0.22785927932733918,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-001\4um-HFW__20us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,20.0,1.8931943518520375,0.2228110933649286,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-002\4um-HFW__20us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,20.0,1.9577159142833218,0.28112237480621555,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-003\4um-HFW__20us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,20.0,3.254899922312689,0.29344787283173823,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-004\4um-HFW__20us.tif
HR,1500.0,500.0,2000.0,4.0,0.001953125,20.0,2.644224973179143,0.31374486451514555,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__500V-SB\field-005\4um-HFW__20us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,1.0,0.14098221704879954,0.30157580922877336,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-001\4um-HFW__1us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,1.0,0.08803770697669779,0.2866092834093731,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-002\4um-HFW__1us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,1.0,0.15529004554218231,0.29988576384746474,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-003\4um-HFW__1us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,1.0,0.1503897123413044,0.2937385207292457,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-004\4um-HFW__1us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,1.0,0.2322460934673015,0.3096783011445233,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-005\4um-HFW__1us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,3.0,1.335113445457805,0.31932247673452563,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-001\4um-HFW__3us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,3.0,1.0842996812118548,0.28237979799821583,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-002\4um-HFW__3us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,3.0,1.0320918478067918,0.2577724955820578,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-003\4um-HFW__3us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,3.0,1.1734990771360096,0.30682613557929755,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-004\4um-HFW__3us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,3.0,1.31425705950976,0.28692003416262796,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-005\4um-HFW__3us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,5.0,3.078415666776223,0.35050498291613874,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-001\4um-HFW__5us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,5.0,2.5918775610601017,0.3792824777952285,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-002\4um-HFW__5us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,5.0,2.530784124742959,0.278645512826479,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-003\4um-HFW__5us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,5.0,2.9067746539625436,0.3407324061990414,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-004\4um-HFW__5us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,5.0,2.749495305107352,0.27901369516050867,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-005\4um-HFW__5us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,10.0,5.1352342747867095,0.3593905965210135,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-001\4um-HFW__10us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,10.0,4.180403880770539,0.2914729745952771,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-002\4um-HFW__10us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,10.0,4.009088140365337,0.24858627075563927,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-003\4um-HFW__10us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,10.0,4.6264810899833115,0.33673629761636287,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-004\4um-HFW__10us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,10.0,5.188286585549188,0.3001171304880987,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-005\4um-HFW__10us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,20.0,8.549874832944374,0.34186907808832306,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-001\4um-HFW__20us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,20.0,6.885012276880414,0.268216209897916,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-002\4um-HFW__20us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,20.0,6.619919322853974,0.24138085347193577,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-003\4um-HFW__20us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,20.0,7.603506529296444,0.3487915320106933,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-004\4um-HFW__20us.tif
HR,1500.0,1000.0,2500.0,4.0,0.001953125,20.0,8.69507542204293,0.2602808555356415,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1000V-SB\field-005\4um-HFW__20us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,1.0,0.3031973496247823,0.3304919724114077,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-001\4um-HFW__1us.tif
